"title","username","date","stars","content"
"The Lord of the Rings: The Fellowship of the Rings","dee.reid","3 August 2005",NA,"...I wasn't sure anyone would have ever guessed (except in a 2004 Fangoria magazine article written by Mexican visionary Guillermo del Toro) that New Zealand native Peter Jackson, the director behind the ""goriest movie ever made"" (1992's ""Dead Alive""), would have been behind the epic three-film installment of ""The Lord of the Rings"" saga, which include ""The Fellowship of the Ring"" (2001), ""The Two Towers"" (2002), and Best Picture Oscar-winner ""The Return of the King"" (2003).***Note*** This comment applies to all three movies, as it will be posted at each individual web page.Not since ""Star Wars"" has this much hype surrounded films of this magnitude. But I guess such hype exists because J.R.R. Tolkien's books have one of the largest devoted fanbases of any popular reading material. I've never read Tolkien's original books, though several readers as well as fans of the movies have told me such knowledge is not required when viewing ""The Lord of the Rings"" films. ""The Lord of the Rings"" is the biggest movie I've ever seen, and there's a whole lot of story, 12+ hours to be exact, and I've spent the last two days viewing the extended versions of all three movies and they are breathtaking. There are many dazzling special effects shots over the course of the trilogy and epic battle sequences to put you in awe (many of which, in my view, do push the limits of the ""PG-13"" rating), not because it's action but because of how precise Jackson's direction is, and how unflinching the camera becomes when it's time for battle. The rousing, epic score by Howard Shore helps the viewer get ""into"" Jackson's vision of Middle-earth, and into the characters and on-screen action. Jackson has also breathtakingly transformed his New Zealand homeland into Tolkien's Middle-earth and when you watch these movies, you feel like you're really there, with the rest of its inhabitants. It is also pretty frightening too, with many jump scenes including the frequent and violent battle sequences between our heroes and ""The Enemy,"" who include the brutish Orcs, Moria Orcs, Ringwraiths, and the unreal entity Sauron. And lastly, the cast does much more than bring the action to life, but instead live (""live"" is italicized) their parts. Of course, I'm talking about the young Hobbits Frodo (Elijah Wood) and Sam (Sean Astin), who come into possession of the ancient One Ring and must journey to the hellish land Mordor to cast the talisman into a river of lava and bring its reign of evil to an end. Along the way, two other Hobbits Merry (Dominic Monaghan) and Pippin (Billy Boyd), necromancer Gandalf (Sir Ian McKellen), warrior Aragorn (Viggo Mortensen), Boromir (Sean Bean), elf Legalos (Orlando Bloom), and dwarf Gimli (John Rhys-Davies) aid them in their quest - together as a ""fellowship of the ring."" There are also plenty of other fantastic supporting roles from Cate Blanchett, Ian Holm, Christopher Lee, Liv Tyler, Hugo Weaving (Agent Smith plays a good guy), and Andy Serkis as the voice of the ever-creepy Gollum. I think J.R.R. Tolkien would be proud of Peter Jackson's take on his material, despite comments I've heard his son has made in undermining the director's vision. Someone once called ""The Lord of the Rings"" the greatest fantasy epic ever made; they were right.10/10"
"The Lord of the Rings: The Fellowship of the Rings","Rinaear","8 October 2002",NA,"It is with no surprise that Peter Jackson's The Fellowship of the Ring film has received such mixed critics. Many viewers refer to it as being childish, boring and uninteresting. Seems to me that it is bound to the same fate of Tolkien's books, destined to be a target for the same type of misunderstandings that keep attacking this literary masterpiece many decades after it's first publication.Having read the books several years ago, I went to see this `impossible' film when it came out with many doubts on my mind. I really liked it, but left the theater with as many doubts as I had before. Was it perfect? Well, maybe not, but what an achievement. After watching it a few times on DVD, and thinking about it for some time now, I find myself loving this film more and more. Let me tell you why...The Lord of the Rings is a fairy-tale of myth and fantasy. Peter Jackson directed a film that was considered, for a very long time, impossible to make, and not only for technical reasons. The narrative roots are incredibly long and detailed, and the storyline is deeply connected with the creation of a fantastic continent from a time unknown called `Middle Earth'. It's author, Tolkien, dedicated a considerable part of his life developing this continent's background, it's mythology and origins, it's different kinds of people, cultures and languages, and therefore it's geographic references are determinant to the unfolding of the story of the One Ring.Peter Jackson went out to achieve the impossible and came out with a recreation of the original that is pure and true to the story in every detail. The first time the four hobbits meet a black rider on the road, for example, is absolutely faithful to the feeling of the book. The assault of the riders at Weathertop is another great example, and it captures that feeling of danger, density and atmosphere that are the main characteristics of the tale. Jackson also took some liberties with the story, and made some right choices along the way. If the so called `purists' may not approve the removal of Tom Bombadil altogether, it should be comprehensible that the travel from Hobbiton to Rivendel is a very long and detailed one and could easily make a movie on it's own. I felt more uneasy with how short the Council of Elrond was. In the book, the council is where the whole story of the rings is first explained, and many passages from the past ages of Middle Earth are unveiled. It is a fascinating moment of the story, that had to be shortened for obvious reasons. Still, after some consideration, I now agree with the options made by Peter Jackson, and think that the movie prologue narrated by Galadriel was the wisest choice. The magic is all there when Gandalf shuts his eyes the moment Frodo stands in the council and says `I will take the ring'. It is there at Moria's Gate, and at the fall of Boromir. It is a powerful film that doesn't fit the rhythm of the standard Hollywood action movie. It is a film that breeds, that takes time to unfold, it's tale branching in every direction.I could go on and on, talking about all the different elements that bring this film close to perfection, but I'll end saying that deep down, this is not about action, beards and big monsters. The greatest thing about this film, to me, is that it brought me back to a time when I was in love with a different world where everything was possible. Reading The Lord of the Rings night after night, I came to understand what this thing of `mankind' really was all about. The corruption of absolute power, the importance and value of friendship, the inevitability of growing up, the strength of hope... That this film could capture that magic, and be a new bearer to it's message of humanism, is a statement to it's greatness. Gandalf's words, that even the smallest person may change the course of the world, and have a part to play in the destiny of all, are immortal.In the end, this is a wonderful film, but that doesn't mean you are going to like it. I cannot tell you what it is like to see this film if you don't know or love the book. But I hope it may plant a seed on your heart to discover a great world of fantasy, beauty and humanity. I believe Tolkien would have liked that."
"The Lord of the Rings: The Fellowship of the Rings","martimusross","5 March 2020",NA,"The Lord Of The Rings TrilogyPerhaps the best adaptation of a gargantuan novel ever made thus far.Words defy analysis but in short all the forces are martialled by Peter Jackson in service of the story that is enabled with a breadth and scope never before achieved before this."
"The Lord of the Rings: The Fellowship of the Rings","david-meldrum","26 April 2022",NA,"It's possible we've become too familiar with this film and its two successors. Time, and multiple rewatching as, can cause us to forget how impossible the whole project seemed before the world saw it; we forget how strange and independent spirited parts of it are; we forget the references too and evidence of Jackson's roots in horror cinema; we forget the narrative excitement that propels a film adapted from a source that is more discursive, more of a scene-setter. Changes made from the text aid this, and the result is thrilling and wonder-inducing. It's a masterful piece of epic fantasy cinema, and the whole trilogy's place in my heart is secure."
"The Lord of the Rings: The Fellowship of the Rings","Puroo","21 June 2021",NA,"I had begun watching The Lord of the Rings because of all the memes and references in other movies and shows. And that was probably an excellent decision. It has been a year since I have watched these and since the story is distributed among all the three movies, I have decided that I will talk about something unique each of them. In total these movies clock over 10 hours, and I can imagine how much the fans of the book must have loved it when they learnt they are getting so much content from a book they love reading so much.The Fellowship of the Ring is the very first one of the movies which basically kickstarts the adventure. It is amazing to see how much content this movie has in spite of the fact that the entire backstory was narrated in the first two minutes of the beginning. There are a lot of things to talk about in this. The movie created a font style, a score and a colour palette that fits along with the scenes of the battle that made it look so suspenseful. As the scene was going on I was very attentive to hear everything that happens throughout. And this was just the first two minutes of the 3 hour movie.Afterwards the scene transitioned to the otherwise peaceful Hobbiton. It was a very interesting transition, that showed how on one hand the races are fighting each other for getting control over the Middle Earth, while on the other hand there are a bunch of peace loving Hobbits who are just into their day to day lives. They always have very wholesome reactions when they see Gandalf, which is the reason why it creates a stark contrast from what is about to happen after they leave Hobbiton. Although Bilbo was a good friend of Gandalf and Gandalf had come all the way to celebrate his birthday, he didn't feel that Bilbo was a trustworthy person because he was also attached to the ring. As a result he decided to send his nephew Frodo, his friend Sam and two other Hobbits to help dispose of the ring.The ring is also something I'd like to talk about here, since it is in this movie that the ring and its effects have been talked about the most. The ring is something that appeals to anyone who has desires, but once it is worn it ends up tormenting the wearer. The subtle message that this sends us is the consequence of a moment's greed. Not everyone has the ability to hold their temptation, which is the reason why the Hobbits are specifically sent to dispose of it. Frodo himself has the urge to wear it twice, the reason being that he wanted to save himself. At one moment he wears it accidentally during a bar fight, which makes him see the Eye of Modor and makes him vulnerable. If one is able to get over their desires and focus on what makes their life easy, there will be no need of such temptations. This is what the ring tells us.And afterwards they go to Rivendell, which is, simply said, the most beautiful place I have ever seen in my whole life in any movie! Over there they create The Fellowship of the Ring, which goes to destroy the ring in the lava at the Mountain of Doom. Now I won't get too much into the story since I want to keep this review spoiler-free, so I'm just gonna talk about how beautiful all the scenes from this movie are. Seeing them reminded me of my childhood, reading nursery rhymes and fairy tales. I always looked at the pictures and imagined this is what those places must have looked like. Every location from this movie looks like it could be one of those 19th century paintings. It's amazing to see such places are still left in this world that have not been destroyed as of yet.The movie, or should I say the trilogy, has really gone hard with the details. They chose to make the maps, the fonts, the detailed lore, all the cities from the Middle Earth and even the easter eggs which added a lot of lore to the movie. Every scene from the movie looks like a painting, which is not something which can be said about most adventure fantasy movies. It has the feeling of an RPG game to it, or at least that's how I feel it. It's something of a Skyrim of all movies. For the fans this must have felt like a dream coming true. Things like these should be made for all fantasy movies, which have begun looking underworked simply because of the existence of this movie.The Lord of the Rings: The Fellowship of the Ring is not a movie that I may want to watch again because of how long it was and the fact that it is nothing in itself unless the other two parts are also combined, but this is also for a good thing because of the fond memories that this movie has left for me. Personally this was the most memorable movie for me among the trilogy. It was because of how rich and detailed this movie was that gave me the confidence of watching the other two movies as well, something I rarely do otherwise. There are many iconic movies like The Godfather, Jurassic Park and Cloudy with a Chance of Meatballs which I did like, but they didn't give me the courage to continue. This is going to be one of those classical movies that I'd remember for life."
"The Lord of the Rings: The Fellowship of the Rings","Theo Robertson","16 August 2002",NA,"I've never been a fan of the sword and sorcery genre . I'm surprised film companies decide to make rubbish like THE BEASTMASTER, HAWK THE SLAYER and RED SONJA but I am aware of the popularity of JRR Tolkien's massive novel LORD OF THE RINGS and of it's popularity , I remember in a survey carried out by a very well known British fantasy/SF magazine in 1987 Tolkien's book was voted the greatest fantasy novel of all time ( THE STAND by Stephen King was a long way second ) , but it's a novel that has always struck me as being read by anoraks who - like fans of STAR TREK and STAR WARS - insist on reading subtexts that are just not there . When the THE FELLOWSHIP OF THE RINGS shot to number one in the IMDb top 250 films I put the popularity down to obsessed anorakish fans who were going to vote the film a classic no matter what . Stranger still I found groups as diverse as neo Nazis to gays to enviromentalists proclaiming "" This is our film "" so when I finally sat down to watch TFOTR I was expecting only some average entertainment for a non sad person with no political axe to grind . After seeing the film I had to admit THE FELLOWSHIP OF THE RING is a masterpiece .Much of the credit must go to the producers . I 've no idea of the politics about bringing the story to the silver screen but I can imagine the Hollywood bigwigs sitting around the commitee table saying "" Give us Tom , give us Nicole , get Harrison , get Leonardo . No limeys . Limeys are slimy . No limey accents . We're Americans , this is our baby "" to which the producers gave a firm and resounding "" No "" . Good for them because the Hollywood treatment would have ruined this film. The cast comprised of well known - but not megastar - actors and unknowns are uniformally excellent even the normally hammy Lee and Rhys Davis and the bland Tyler are good . Also great to see so many Brits playing good guys and having the American actors adopting non specific British accents .The cast do a good jobThe other production values are outstanding . Pride of place goes to Andrew Lesnie's cinematography where the camera sweeps down from the sky into the Orcs underground lair and the camera also shows off the stunning New Zealand landscapes . I'd always believed Scotland had the greatest scenery on Earth but I'm willing to change my mind . The FX are good throughout though perhaps the matte backgrounds and CGI are less impressive in places but they're still a lot better than we've been used to recently . The Orc make up is wonderful and helps them become classic cinema monsters . The only bad point about the Orcs is - Like the stormtroopers in STAR WARS - they're too easy to kill .There are some minor flaws to THE FELLOWSHIP OF THE RINGS but this is probably down to Tolkien's source novel rather than the film makers . A couple of times the heroes seem set to suffer a resounding defeat when something not obvious at first like flammable villains or a giant eagle saves the day . I guess this is cancelled out by the dangers and adversaries also appearing from nowhere and there's little female perspective in the story for the women in the audience to relate to but come on girls you've got Viggo Mortensen and Sean Bean acting all hunky and macho so you can't complain.I see the IMDb reviewers have started a backlash against FOTR like they did with TITANIC and GLADIATOR . They're right about the gawd awful rubbish that is TITANIC but they're wrong about GLADIATOR which is a very good film and even further wrong about THE FELLOWSHIP OF THE RING which is a cinematic masterpiece. Ignore their criticisms . Any film that is praised by people as diverse as fans of the book , people who have never read the book , enviromentalists and cynics like myself is worth your time watching . I'm really looking forward to THE TWO TOWERS"
"The Lord of the Rings: The Fellowship of the Rings","Hitchcoc","2 March 2006",NA,"I am not fanatic, though I have read the books a couple of times. My interest in J. R. R. Tolkien goes to his knowledge of the history of language as well as his work in fantasy. I've seen some of the bad animation that was done using his work. I always assumed that this would be the only vehicle that could be used to bring these works to the screen. Now with a new generation of special effects masters, we have a work of art like the world has never seen. Granted, there can never be a definitive work that matches the depth and poetry of the books, but this captures the charm, the wonder, the amazing epic. To see the Shire presented in the first scenes and the party in the home of Bilbo as the creatures of this amazing fantasy are exposed is one of those incredible moments. The story is set up for the ultimate adventure as Frodo paddles out onto that lake, not knowing what has been set in motion. I will leave the real reviews to others. My first thought upon seeing this was, I just hope I survive to see it to its conclusion."
"The Lord of the Rings: The Fellowship of the Rings","Koola","4 December 2001",NA,"***SPOILERS***   ***SPOILERS*** Today is my birthday. Honestly, it is. It has been a beautiful week. Actually, it has been more than beautiful. The first snow has slowly covered our trees, the cool winterair has boldly taken over the days and nights in Norway. Beautiful. Well, actually, it has been more than beautiful. But what is `more than beautiful'? Today it was the point where a touch of evil was added to the beautiful. And with the evil and the beautiful comes. well, you know where I am getting at. A thrilling adventure, ancientic tale-greatness, monstrous experiences and totally - with no doubts whatsoever - the one film to rule them all. And in MY MIND, bind me. to this film, this book, forever. From heart of someone who has not read the book, nor have any interest in Tolkien, but loves cinema more than anything in the world. this is one of my, if not THE, all-time cinematic moments.Norway is a small country. And for the small country - only one press screening of FOTR. A small bit about me. I love film, and work as a filmjournalist here in Oslo. Therefore I attended this press-screening. My relation to LOTR is quite simple. Have not read the book, but have been covering the developments of the films. And by that, I have grown a huge interest for the project. Enough now. I HAD AN URGE TO REVIEW THIS MOVIE. Because it is beyond anything I could expect, want, crave, imagine, desire, feel, anticipate. This is unimaginable. And when you see it. I found myself crying of nothing but admiration 2 minutes into the prologue (shiveringly spoken by Blanchett). It shows this dark lord, Sauron, and tells a the fascinating story of The One Ring. Now, excuse me for not being OBSESSIVELY AWARE of everything about this movie (or these books) before seeing or writing this. The prologue is nothing but a amazing sequence. Instead of going into each and every picture (frame) of this film (because I could, and there would be a lot to gaze at and analyse in every single one of them), I will say this: THERE IS SO MUCH. I was completely paralysed. I love every detail I could observe, from the complex battlescenes to the single face of mister Frodo Baggins bedazzling every single audience member. It was a fantastic experience. This review, as I can see, will turn into a not-cronologic piece, but forgive me - my thoughts are a bit hard to recollect. My mind is occupied with images that have burned hard to my iris, performances that I already love and quote. I walked out of the theater 7 hours ago.I have not read the books, as you can see. Now I have seen the first film, and a big bouldering voice tells me that I might have had this very experience many years earlier, by way of the book. But people, and I feel this is important to say, I've just read the book. I think. A 3 hour movie - it felt like reading a book. Because the film felt so massive, it has layers upon layers - in character, in dialogue, in scenery (oh, my lord, the set pieces. I have fallen in love with Lothlorien, the Shire. Can I go to these places for vacation? Will I ever have enough money to go to New Zealand? This is so bloody fantastic in this film. It is so fantastic! I run out of words (especially in my English :-). We must go on!There has been a few hours as I said to dwell on this movie now, buit it's coming to me. It's coming to me as a grandiose wave of river-water lifted by the spellbinding of Arwen (Liv Tyler looks so stylish, such a timeless beauty. Eventhough (some stupid, boneheaded) people are going to scream ARMAGEDDON when they see her the first time, they will be silent when this elf is riding away from the black riders - bravely coming the halfling to rescue.) to eliminate ringwraiths(?). IT IS SO VERY, VERY GOOD. (Oh, I love this film. I have to see it again. I need my mother to see this film, I need to pick up a total stranger on the street, offer her a ticket just to see her face when she's leaving the theatre. I may have given her a lifetime of. well, an experience for a lifetime. Do you hear that Peter Jackson? You may very well, with this masterpiece (I have been dying to call it that), been responsible for thousands of people suffering through this year.) I NEED TO SEE TWO TOWERS NOW!!!! WHAT AM I GOING TO DO!!?? READ THE BOOK? I have to know whats happens. That thing happening to Gandalf. I can't believe it. He must return. Tell me he returns. Ian McKellen is superior. He is great. He acts like if. well, I couldn't see him act. There is Gandalf in him. For sure. Well, anyway, I am off track.FOTR is very big. A big tale. But very small. I mean, big it is, but small is he - Frodo. Oh my gracious lord of modern cinema, the very man who gave Mr. And Mrs. The liberty to create the god given actor named Elijah. Nothing crazy about these sentences, but it is a holy great performance. He is feeling. He is a feeling. My back was cold throughout the entire movie. Feeling Frodo, being Frodo, hurting Frodo, bearing with Frodo. A class-act, truly enchanting, spectacular, it-is-no-good-words-to-compliment-enough Frodo. I am, as you just read, trying to verbalize my experience of Frodo Baggins. But this turns away from reviewing. You want to read about the content of the film. What I saw. Because most of you probably know the whole story, and all the characters. Well, let's go to what there is to see.
I saw the Shrine. It is a very richly realistic built, sunny, green place. I loved it. But no surprises. The home of Bilbo, cornfields. and then the city of Bir? Bie? Forgot the name. All the way, amazing scenery. The fact that there is a big difference in height among the characters, but not among the actors, well that is, how do I put it, flawless. Don't know how they could pull it off, but I am impressed. As I said before, this is so throughoutly worked on and polished - every picture and frame has something more than what you see, and every character blows my mind. What can I say? I'm never this singlemindledly positive about a film, but this may very well be THAT ONE where everything seems to strike my mind and in, again, the cinematic darkness bind me. Every generation has a movie. Every saga has a. hehe, enough filmrelated quotings. Don't have to say much about this, but so that you know it: Howard Shore's score is in my cd-player, and this music is. next to my heart.Bilbo. Just what did I actually know about this Bilbo. Oh, yes he was that hobbit-guy that picked up the Ring from the creature Gollum. I have read the forewords of LOTR. But oh my god. Complexity lies hidden, it seems, in each and every character. Bilbo freaked my out. Scared me more than Gollum (`my precious' shivers still in my bones). What exactly did that ring do to him? One scene has given me the most disturbance (and if someone does not want to know, please do not read further). When Frodo reaches Lothlorien, and re-meets with Bilbo, there is screen magic. As they talk (and he looks so much older already), he gives Frodo the sword. He tells about it's magic, how it glows blue when orcs are near. Ian Holm is absolutely heartbreaking as Bilbo. Then comes a moment. It hit my spine. He wants to give Frodo the armor (what was it called again?), and Frodo begins to remove his shirt. Then Bilbo sees the ring. Oh s**t, he sees the ring. Ian Holm is magic. ""Oh, can I hold it... just for one last time..."" ""No, Bilbo, stay away"". ""IT's MINE! MY RING! MY PRECIOUS!"" It is at that point. Bilbo freaks out. Make-up is brilliant, and the scare of that moment, that scene... still won't leave my body. Not even my damn mind. And the same thing happens with Galadriel. Don't want to spoil anything but the scene with Galadriel and Frodo by the mirror (she pours water in it, and he sees ""what is to come""). THIS IS MAGIC!!!! Aaahhh. Again, and I can't say this enough, I HAVE TO SEE THIS MOVIE AGAIN. Believe me, it is THAT GOOD. The film hadn't played for long, but I began to realise. what's next for Frodo. He is now the ringebearer. Look at Bilbo. Again it strikes me.. I HAVE TO SEE THE NEXT TO FILMS NOW!!! Because there is no end to this film. Actually I couldn't believe it ended when it did. I needed more. It felt like one hour tops, but I had been nailed to my seat for 3 hours already. Amazing experience. The film have no ending, and there's evil there, that does not sleep . Now you get the picture; I love this film! I love LORD OF THE RINGS. This is just remarkable. My imagination. oh, I have no imagination. I did not, could not, imagine this. Imagine there's no people. Imagine if this film had not been made. I may have lived my life without knowing this story. All of you who read the book and hate them for turning this into a movie. Think of all of us who now have been rescued from living our lives without it. Thank you, everyone behind this film, for making it.Koola from NorwayA small PS: The fellowship. It was beautifully casted. Flawless. Gimli - unforgettable John Rhys-Davies. The hobbits - just charming to their hairy feet, and they touched me deep. Aragorn and Boromir - more than anything, believable. They are men, they have no effects or make-up to characterize them. But they are massive. They suffer, and it hurts. Viggo Mortensen is my hero. (And did you all know he is related to Denmark, my neighbourcountry?). Legolas though.. He was my favourite. Feels weird to write the least about the character I loved the most, but it's just. not much to say. Could not stand seeing Legolas leave the screen, he had an remarkable impact on me with his. elvish magic. Oh, and one last thing. This is a chaos. My mind is a chaos. FOTR is so much, much more. I haven't said a thing about Galladriel, and a lot more. But there has to be a limit. If I were you now, I would look forward to every second of this film, so then. it does not matter.
I will bring this experience with me for the rest of my life. It is that good."
"The Lord of the Rings: The Fellowship of the Rings","preppy-3","3 January 2002",NA,"Incredible adaptation of the first book of J.R.R. Tolkien's ""Lord of the Rings"" trilogy.  I'm not going to summarize the story--there's way to much going on.  All I'll say is they took a verry difficult book with a intricate plot and made it an exciting, totally accesible movie.  The film moves quickly (with a few slow spots--but that's to get in the plot) and there's a lot to take in, but I was never confused.  I should mention that I tried twice to read the books but found them too hard.The film looks magical--Middle Earth looks beautifully real.  All the special effects are great (the Ring Wraiths are downright terrifying--as they should be) and the action sequences are among the best I've ever seen--fast, long and breathtaking.  The film is long (2 hrs, 40 min) but the time flies by.  The only problem is that there's so much plot and action going on that you're exhausted by the end--but in a good way.With the exception of Viggo Mortensen (very wooden) all the actors are good--top honors go to Elijah Wood, Dominic Monaghan, Cate Blanchett, Liv Tyler and (especially) Ian McKellan.But the film is VERY violent (despite the PG-13 rating).  It deserves an R--this is NOT one for the kids.  Still, it's the best film of 2001.  SEE IT!!!!"
"The Lord of the Rings: The Fellowship of the Rings","ccthemovieman-1","7 March 2006",NA,"Here is one film that lived up to its hype, and by the time I saw it after it had arrived at the video stores, I had heard and read a ton of things about it, and seen all the awards it had received, and expected a lot. To my surprise, it did not disappoint.Now, several years later after having watched all three of these ""Rings"" films twice each, I still think this first movie of the trilogy is the best. It is a truly spectacular adventure story all the way through, probably the best ever put to film...and the first three hours of it is extra special. The following two films were very good, to be sure, but this first had a better mixture of the story. The second and third movies were almost entirely Frodo and his allies' long journey, but the first half of this movie also gives a good bit of interesting introductory material including a number of scenes at the Shire, before the long adventure starts. If you watch all three of these films consecutively the action wears you down by midway through the final episode and it almost becomes just too much That never gets a chance to happen with the ""Fellowship"" film.Anyway, ""Fellowship,"" stunned me for the visuals alone. I can't recall any film that has so many jaw-dropping scenes, one after the other, for three straight hours. Some are beyond description, and I don't care if they are computer- generated. So what? The fact is they are awesome to view, both in beauty and in staggering action scenes that feature incredible-looking monsters and other mythical characters.The story covers all kinds of terrain, too, from the lush Shire of the Hobbits, to the harsh neighboring landscapes. Each couple of minutes, as in the two movies that followed, scenes radically change from calmness to action, adventure to romance, sweet lovable characters to hideous monsters, on and on and on. It's an incredible movie experience."
"The Lord of the Rings: The Fellowship of the Rings","adamscastlevania2","11 November 2014",NA,"(95%) If the late 70's early 80's had the Star wars trilogy, then the 2000's had this epic fantasy masterclass. Regardless of whether you're a fantasy fan or not this is too good a movie to simply pass up, and it will be one of those movies that given time will prove it to be a classic. The deeper you look into this the more one notices that every single aspect really is a truly impressive accomplishment. The fact that every single sword used by the main characters was made by hand, with extra ones made only for carrying, fighting, etc, then there's the costumes/armor/props all made by teams of many people. They even made artificial trees for gods sake. But really all those things are just extras, what really makes this a unique watch is that it really does feel huge and sweeping, the sense of scale is fantastic and I can't think of anything that even comes close to matching it. What every epic flick needs this has, the cast is great, it's exciting, it has bags of character, it's funny, sad, superbly well made, with a great score and plenty of action. It's also one of very few 2 hour 30 minute + movies ever that leaves the audience wanting more. Since watching it around Christmas 2001 at a packed out cinema, and the many times I've seen it on DVD since, it never fails to impress and charm. All in all near perfect cinematic treat that keeps on giving."
"The Lord of the Rings: The Fellowship of the Rings","bonnie91","14 April 2006",NA,"The first part of the Lord of the Rings trilogy, the Fellowship of the Rings opened the door to a whole new world for me. I'd never read any of Tolkien's books when I saw the film for the first time at the theatre and, now that I've read them, in retrospect I think being a neophyte to the mythology made my LOTR movie experience all the more miraculous.I loved The Two Towers and Return of the King almost as much as FOTR, but not quite, because seeing Fellowship for the first time was like taking a journey to a fabulous new place and meeting incredible new friends that you don't want to leave. I've never felt anything quite like what this epic evoked in me. It was akin to being a child again, with that tireless sense of wonder and enjoyment of each and every moment, maybe because as a child you are discovering your surroundings, and whatever age you are, when you watch the Fellowship of the Ring you are rendered in awe upon being introduced to the purity and beauty of Middle Earth and darkly enthralled by the majesty of Eisengard, Saruman, Sauron and all of their mighty malice. One of the things that makes this movie so special (and there are so many!) is that you fall in love not only with the ""good"" characters, but also with the ""evil"" ones. For example, Christopher Lee was amazing as Saruman, and I can't imagine the movie without him.Some films that might be comparable to the Lord of the Rings trilogy are: The Fifth Element, the Star Wars Trilogy parts IV, V and VI (forget the newer prequels), the Matrix trilogy (especially the first part), Interview with a Vampire, the Legend of Sleepy Hollow (with Johnny Depp), Logan's Run and The Island. They are all excellent movies and works of art that weave that movie magic that keeps you spellbound and entranced for the duration of their runtime.But after seeing The Fellowship of the Ring, I knew I had found the movie by which I would judge all other movies. Based on J.R.R. Tolkien's beloved books, Peter Jackson has set a new standard in the industry of cinema, one that I honestly think has not and won't be surpassed, at least not in my lifetime, not even by PJ himself.It is truly an instant classic that will stand the test of time and be loved by generations to come. God Bless Tolkien and Jackson and everyone involved in the conception and making of this film, for creating a world that is at my fingertips, only takes the touch of a button to go to whenever I want, and makes me forget everything else.The LOTR Trilogy is undoubtedly MY precious, the non plus ultra of all movies!"
"The Lord of the Rings: The Fellowship of the Rings","mosquitobite","7 March 2021",NA,"An incredible feat
Enthrals anew every time
Cannot believe its two decades ago
Love it so much"
"The Lord of the Rings: The Fellowship of the Rings","0U","15 February 2020",NA,"It is my firm belief that the standard versions of The Lord of the Rings should be jettisoned in favour of the extended editions universally. Sure, the near 4 hour runtime is a tad steep, but for an absolute masterpiece like this, it's work every second and the first act of undoubtedly the best trilogy in cinematic history!"
"The Lord of the Rings: The Fellowship of the Rings","mfellipecampos","8 August 2020",NA,"It took me a while to watch this film (2020), but it was the best I've ever seen, it is just fantastic, it needs no praise, I dare say that the Lord of the Rings trilogy is the best cinematographic work ever produced by mankind. Perfect.Film seen on August 8, 2020."
